sample_id,text,pose_path
train_000350,"Vâng, nằm trong vùng có nắng ở Bắc Bộ, Hà Nội chiều nay nhiệt độ tăng khá mạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v192/scene_001.json
train_000356,"Theo thực tế, những cơn bão gần đây đều có sức gió mạnh từ cấp 8 đến 9.",/workspace/datdq/SignWeather/data/scene_keypoints/v059/scene_012.json
train_000357,Dự báo đến khoảng giữa tháng 10 thì mực nước sẽ cao hơn nhưng cũng chỉ khoảng 3m chưa qua được mức Bão Động 1.,/workspace/datdq/SignWeather/data/scene_keypoints/v025/scene_001.json
train_000359,"Thủ đô Hà Nội đêm nay và sáng sớm có khả năng xuất hiện mưa to, nhiệt độ 22 độ, trời lạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v201/scene_010.json
train_000361,"Nước lũ lên nhanh trong đêm đã khiến nhiều nhà dân bị ngập từ 1 đến 1,5m.",/workspace/datdq/SignWeather/data/scene_keypoints/v171/scene_008.json
train_000362,sẽ là những nơi chịu tác động rõ nét nhất của không khí lạnh.,/workspace/datdq/SignWeather/data/scene_keypoints/v039/scene_003.json
train_000364,Đặc biệt tránh khung giờ từ 12h cho tới 17h vì đây là lúc mà nhiệt độ luôn cao trên 35 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v095/scene_005.json
train_000365,nguy cơ gây ngập úng vùng trũng thấp ven sông.,/workspace/datdq/SignWeather/data/scene_keypoints/v238/scene_009.json
train_000368,Phổ biến ở khu vực từ Thanh Hóa xuống đến Phú Yên sẽ là 37 đến 40 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v264/scene_008.json
train_000369,"Sau khi đổ bộ, bão số 6 hiện đã suy yếu thành vùng áp thấp trên biên giới Việt-Lào.",/workspace/datdq/SignWeather/data/scene_keypoints/v197/scene_001.json
train_000370,Mưa lũ diễn biến phức tạp khiến công tác cứu hộ gặp nhiều khó khăn.,/workspace/datdq/SignWeather/data/scene_keypoints/v171/scene_011.json
train_000372,Trong hôm nay tại Hà Nội và nhiều nơi khác ở miền Bắc đã tăng từ 3 đến 5 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v133/scene_004.json
train_000373,"Vinh trời vừa mưa vừa rét đậm, nhiệt độ thấp nhất đêm nay 13 độ, ngày mai không quá 15 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v140/scene_017.json
train_000375,"Thành phố Hồ Chí Minh, đêm nay và chiều mai sẽ có mưa, cần đề phòng gió rất mạnh, với nhiệt độ thấp nhất trong đêm nay là 25 độ và cao nhất ngày mai là 31 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v015/scene_015.json
train_000376,"Chiều nay, mặc dù mưa đã tạm giảm, nhưng gió ở đây vẫn rất mạnh và sóng biển cao.",/workspace/datdq/SignWeather/data/scene_keypoints/v045/scene_008.json
train_000377,thì từ đêm nay vùng biển từ Hà Tĩnh trở xuống cho tới tận Quảng Ngãi sẽ bắt đầu có gió mạnh,/workspace/datdq/SignWeather/data/scene_keypoints/v218/scene_004.json
train_000378,"Trong những ổ mây rông màu cam đậm này vừa có mưa lượng khá 20-30mm trong 1-2 tiếng, vừa có cả sấm xét và gió giật mạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v076/scene_004.json
train_000380,"Mưa lũ những ngày qua cũng làm một số nhà dân, điểm trường học tại các thôn bị sạt lỡ.",/workspace/datdq/SignWeather/data/scene_keypoints/v062/scene_002.json
train_000388,Thủ đô Hà Nội từ đêm nay cũng chuyển mưa và mưa còn duy trì trong cả 2 ngày sắp tới.,/workspace/datdq/SignWeather/data/scene_keypoints/v038/scene_018.json
train_000390,"Không chỉ khu vực ngoại ô như Hòa Vang, nhiều tuyến đường, khu dân cư ở trung tâm thành phố cũng bị ngập nước.",/workspace/datdq/SignWeather/data/scene_keypoints/v035/scene_013.json
train_000391,Mưa lớn từ bão số 12 cũng đã khiến nhiều công trình hồ đập trên địa bàn tỉnh Khánh Hòa,/workspace/datdq/SignWeather/data/scene_keypoints/v188/scene_008.json
train_000393,"Khi các tinh thể băng rơi xuống từ những đám mây, nếu gặp không khí ấm sẽ thành giọt mưa",/workspace/datdq/SignWeather/data/scene_keypoints/v009/scene_003.json
train_000394,Cảnh báo lũ trên các sông từ Quảng Trị cho đến Khánh Hòa và Bắc Tây Nguyên,/workspace/datdq/SignWeather/data/scene_keypoints/v138/scene_004.json
train_000399,"Còn tại miền Bắc, không khí lạnh liên tục bổ sung xuống, gây nắng hanh ban ngày.",/workspace/datdq/SignWeather/data/scene_keypoints/v087/scene_005.json
train_000400,"Vâng anh Dương, theo dự báo thì Hà Nội cũng như là hầu khắp miền Bắc, từ nay đến cuối tuần sẽ càng ngày càng nóng hơn.",/workspace/datdq/SignWeather/data/scene_keypoints/v236/scene_002.json
train_000401,"Gió to, sóng lớn có khả năng ảnh hưởng đến hàng trăm tàu cá nhỏ đang neo đậu",/workspace/datdq/SignWeather/data/scene_keypoints/v059/scene_008.json
train_000402,"Thủ đô Hà Nội đêm nay trời vẫn nóng bức, nhiệt độ thấp nhất 29 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v237/scene_004.json
train_000404,"Hình ảnh quay từ trên cao cho thấy là hàng chục thị trấn ở vùng Cayang, phía bắc của thủ đô Manila vẫn đang bị ngập lụt nặng nề.",/workspace/datdq/SignWeather/data/scene_keypoints/v059/scene_002.json
train_000407,Và về nhiệt độ thì 13 giờ chiều ngày hôm nay tại những khu vực này thì đều đã giảm từ 4 đến 6 độ so với cùng thời điểm ngày hôm qua thôi ạ.,/workspace/datdq/SignWeather/data/scene_keypoints/v181/scene_002.json
train_000409,Nhiệt độ cao nhất là 38 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v250/scene_007.json
train_000410,Cảnh báo từ thứ 5 này thì nắng nóng diện rộng cũng sẽ quay trở lại Bắc Bộ.,/workspace/datdq/SignWeather/data/scene_keypoints/v231/scene_002.json
train_000414,"Trước diễn biến phức tạp của mưa bão, huyện Lý Sơn cũng vừa hoàn thành việc di rời gần 300 hộ dân",/workspace/datdq/SignWeather/data/scene_keypoints/v059/scene_009.json
train_000415,"Còn về diễn biến của áp thấp nhiệt đới thì dự báo là nó vẫn sẽ di chuyển theo hướng Tây,",/workspace/datdq/SignWeather/data/scene_keypoints/v117/scene_007.json
train_000417,Cảnh báo mưa to cục Bộ tại miền Đông Nam Bộ cũng như là khu vực Nam Tây Nguyên,/workspace/datdq/SignWeather/data/scene_keypoints/v211/scene_006.json
train_000419,"Thành phố Hồ Chí Minh nắng chủ yếu vào buổi sáng và trưa,",/workspace/datdq/SignWeather/data/scene_keypoints/v248/scene_013.json
train_000420,mưa lớn trong những ngày qua kết hợp với bão số 6 đã làm cho bờ biển sạp lở thêm 2m.,/workspace/datdq/SignWeather/data/scene_keypoints/v035/scene_007.json
train_000421,"Mưa sẽ đi kèm với gió giật, sấm xét nguy hiểm",/workspace/datdq/SignWeather/data/scene_keypoints/v157/scene_003.json
train_000423,"Dự báo miền Bắc cũng như là tại thủ đô Hà Nội còn tăng nhiệt trong 3 ngày tới, nhất là vào 2 ngày cuối tuần, thứ Bảy và Chủ nhật,",/workspace/datdq/SignWeather/data/scene_keypoints/v033/scene_002.json
train_000425,"Đêm nay, thành phố Đà Nẵng có mưa lạnh với nhiệt độ 23 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v272/scene_012.json
train_000426,Vừa rồi là những cảnh báo liên quan tới hiện tượng thời tiết cực đoan đó là dông lốc.,/workspace/datdq/SignWeather/data/scene_keypoints/v215/scene_010.json
train_000428,Tình trạng ngập lụt tại các tỉnh từ Bình Định đến Khánh Hòa giảm dần.,/workspace/datdq/SignWeather/data/scene_keypoints/v183/scene_009.json
train_000431,"Đối với miền Bắc, đợt không khí lạnh lần này sẽ không gây mưa, tiết trời vẫn duy trì khô ráo.",/workspace/datdq/SignWeather/data/scene_keypoints/v272/scene_008.json
train_000433,"Đến ngày Chủ nhật, mức nhiệt mới bắt đầu giảm xuống, với nhiệt độ cao nhất là 23 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v272/scene_010.json
train_000434,"Nha Trang vào 2 ngày tới trời có nắng 30-31 độ, về chiều tối có lúc mưa rông.",/workspace/datdq/SignWeather/data/scene_keypoints/v263/scene_004.json
train_000435,Và như vậy là 2 phần 3 lần mưa lớn tiếp theo đều có ở khu vực từ Hà Tĩnh trở vào đến Quảng Ngãi.,/workspace/datdq/SignWeather/data/scene_keypoints/v127/scene_018.json
train_000436,"Đến 13h ngày mai, tâm bão sẽ ở khoảng 22,1 độ Vĩ Bắc, 118,2 độ Kinh Đông, với cường độ bão cấp 8, cấp 9, giật trên cấp 11.",/workspace/datdq/SignWeather/data/scene_keypoints/v171/scene_003.json
train_000437,Các nơi khác của Bắc Bộ và Bắc Trung Bộ sẽ chuyển rét đậm diện rộng lần đầu tiên của mùa đông năm nay.,/workspace/datdq/SignWeather/data/scene_keypoints/v009/scene_008.json
train_000438,"Mực nước trên các con sông luôn ở trên mức báo động 3 đã gây ra tình trạng ngập lụt, chia cắt kéo dài.",/workspace/datdq/SignWeather/data/scene_keypoints/v129/scene_002.json
train_000440,Sông Trà Khúc sẽ dâng lên mức báo động 2.,/workspace/datdq/SignWeather/data/scene_keypoints/v008/scene_003.json
train_000441,Mưa với lượng là từ 5 cho đến 10 mm mỗi giờ.,/workspace/datdq/SignWeather/data/scene_keypoints/v028/scene_003.json
train_000442,"Dự báo ngày mai ở Huế, Đà Nẵng, Quảng Ngãi thì nhiệt độ sẽ lên tới 39 độ,",/workspace/datdq/SignWeather/data/scene_keypoints/v223/scene_006.json
train_000443,"Băng giá và xương muối dày đặc phủ trắng cành cây, ngọn cỏ.",/workspace/datdq/SignWeather/data/scene_keypoints/v166/scene_003.json
train_000445,"Vùng núi còn mưa lớn thì quý vị vẫn cần cảnh giác đến lũ quét, sạt lở đất và ngập úm cục bộ.",/workspace/datdq/SignWeather/data/scene_keypoints/v195/scene_006.json
train_000446,"Đêm nay, Huế có lúc có mưa rào nhẹ, nhiệt độ thấp nhất là 22 độ C.",/workspace/datdq/SignWeather/data/scene_keypoints/v081/scene_006.json
train_000449,Trời mát 26 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v165/scene_005.json
train_000450,"Mặc dù hiện tại chỉ có mưa nhỏ, nhưng trời có nhiều mây và khả năng mưa trong ngày mai tại đây là có thể xảy ra.",/workspace/datdq/SignWeather/data/scene_keypoints/v190/scene_001.json
train_000452,"Thành phố Đà Nẵng sẽ có mưa trong đêm nay và chiều tối mai,",/workspace/datdq/SignWeather/data/scene_keypoints/v225/scene_007.json
train_000455,"Thành phố Đà Lạt lại rét về đêm, ban ngày có nắng đẹp trời mát 24-25 độ, riêng chiều tối mai có mưa rông.",/workspace/datdq/SignWeather/data/scene_keypoints/v226/scene_013.json
train_000456,"Sáng đến trưa mai trời nắng nhưng vẫn khá rét, nhiệt độ cao nhất 19 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v087/scene_011.json
train_000457,Theo đó thì lũ trên các sông cũng đang có xu thế là xuống dần.,/workspace/datdq/SignWeather/data/scene_keypoints/v081/scene_002.json
train_000460,"Các thành phố tại Tây Nguyên thời tiết khá dễ chịu, nhiệt độ cao nhất không quá 32 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v270/scene_008.json
train_000461,"Sáng ngày mai trời nắng mây đan xen, nhiệt độ cao nhất trong ngày không quá 32 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v073/scene_008.json
train_000463,Càng về đêm cái rét sẽ càng ngấm sâu hơn và từ ngày mai thôi miền Bắc sẽ bước vào đợt rét đậm rét hại đầu tiên trong mùa đông năm nay.,/workspace/datdq/SignWeather/data/scene_keypoints/v049/scene_006.json
train_000468,"Ban ngày nắng nhiều, nhiệt độ tăng lên rất nhanh, lên mức 27 độ vào buổi trưa",/workspace/datdq/SignWeather/data/scene_keypoints/v202/scene_014.json
train_000469,"Thành phố Hải Phòng đêm nay không có mưa, nhiệt độ thấp nhất là 23 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v082/scene_011.json
train_000470,Không chỉ thủ đô Hà Nội mà nhiều nơi khác ở Bắc Bộ cũng tiếp tục khô hanh,/workspace/datdq/SignWeather/data/scene_keypoints/v037/scene_003.json
train_000471,Toàn bộ tàu thuyền hoạt động trong vùng nguy hiểm đều có nguy cơ cao bị ảnh hưởng bởi gió giật mạnh.,/workspace/datdq/SignWeather/data/scene_keypoints/v101/scene_005.json
train_000472,"Sáng đến ngày mai, mưa sẽ giảm, trời nhiều mây và nhiệt độ không vượt quá 27 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v201/scene_011.json
train_000473,"Hiện nay, cơn bão số 9 đang tiến vào.",/workspace/datdq/SignWeather/data/scene_keypoints/v120/scene_008.json
train_000476,Đến trưa chiều thì sương sẽ tan bớt trời hứng nắng nhẹ. Nhiệt độ tại các thành phố sẽ tăng lên ở mức là từ 20-25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v016/scene_013.json
train_000477,Ngày mai lưu ý mưa rông từ chiều đến tối với nhiệt độ không quá 25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v097/scene_012.json
train_000478,"Hôm nay mưa tại Bình Định đã giảm, song nhiều khu vực tại huyện Tuy Phước, thành phố Quy Nhơn vẫn bị ngập do nước các sông từ Thụ Uồn đổ xuống.",/workspace/datdq/SignWeather/data/scene_keypoints/v004/scene_004.json
train_000479,Trọng tâm mưa sẽ tập trung ở các tỉnh từ Quảng Trị đến phía Bắc của Khánh Hòa.,/workspace/datdq/SignWeather/data/scene_keypoints/v138/scene_002.json
train_000480,"Trái lại, tại thành phố Hồ Chí Minh, đêm nay trời tạnh ráo và mát mẻ với nhiệt độ 25 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v074/scene_012.json
train_000483,Mưa bão và gió mạnh có thể gây tê liệt giao thông và hỏng hệ thống điện.,/workspace/datdq/SignWeather/data/scene_keypoints/v041/scene_010.json
train_000484,"Kết quả cho thấy thời tiết khắc nghiệt là nguyên nhân gây ra 9,43% tổng số trường hợp tử vong trên toàn cầu giai đoạn 2000-2019.",/workspace/datdq/SignWeather/data/scene_keypoints/v185/scene_003.json
train_000485,"Trên chiều mai trời nắng ấm, nhiệt độ cao nhất 26 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v050/scene_007.json
train_000487,"Hai ngày qua, khu vực phía tây thành phố Đà Nẵng bị ngập sâu.",/workspace/datdq/SignWeather/data/scene_keypoints/v035/scene_012.json
train_000490,Và dự báo là đêm nay thì áp thấp nhiệt đới sẽ đi vào đất liền các tỉnh từ Khánh Hòa cho đến Bình Thuận.,/workspace/datdq/SignWeather/data/scene_keypoints/v063/scene_002.json
train_000492,"Tình trạng ngập tại TP.HCM đã kéo dài 3-4 ngày qua, với mức độ ngập xảy ra 2 lần mỗi ngày.",/workspace/datdq/SignWeather/data/scene_keypoints/v036/scene_004.json
